Date,Open,High,Low,Close,Adj Close,Volume
7/17/2017,50900,51020,50520,50640,40886.62109,8976100
7/18/2017,50420,50880,50360,50840,41048.10156,7084450
7/19/2017,50620,50820,50000,50740,40967.35547,11157500
7/20/2017,50760,51320,50560,51200,41338.76563,8367600
7/21/2017,50860,51160,50520,51080,41241.87891,8449050
7/24/2017,50700,51000,50620,50860,41064.25391,7099750
7/25/2017,50500,50760,49940,50000,40369.88281,10810600
7/26/2017,49600,50020,49300,49840,40240.69531,11224800
7/27/2017,50000,50640,49560,49800,40208.41016,11449500
7/28/2017,49800,49800,47380,47760,38561.31641,26168300
7/31/2017,47420,48240,46920,48200,38916.57031,12701400
8/1/2017,48000,48840,47540,48600,39239.53125,11369500
8/2/2017,49200,49340,48600,49000,39562.48828,7777450
8/3/2017,49000,49000,47120,47780,38577.46094,15540800
8/4/2017,48160,48180,47500,47700,38512.86719,8359200
8/7/2017,47500,48080,47440,47580,38415.99219,7218250
8/8/2017,47980,48260,47480,47720,38529.00781,7979600
8/9/2017,47400,47400,46240,46280,37366.36719,14555400
8/10/2017,46200,46320,45460,45900,37059.54688,22986150
8/11/2017,45120,45300,44220,44620,36026.08984,25407300
8/14/2017,45120,45400,44720,45000,36332.90625,19185600
8/16/2017,46220,46380,46000,46200,37301.77734,21913650
8/17/2017,46960,47300,46740,47040,37979.98828,12415850
8/18/2017,46760,47240,46240,46900,37866.96484,10477950
8/21/2017,47240,47240,46580,46840,37818.50781,5103450
8/22/2017,46820,47160,46700,47000,37947.69531,7381750
8/23/2017,47780,47780,47180,47480,38335.24219,9384700
8/24/2017,47520,47660,47340,47520,38367.53516,8657450
8/25/2017,47880,47880,46720,47020,37963.84375,11243550
8/28/2017,47020,47240,45960,46100,37221.04297,9962100
8/29/2017,45640,46080,45160,46080,37204.88672,12623650
8/30/2017,46380,46400,45960,46200,37301.77734,7513000
8/31/2017,46220,46640,46000,46320,37398.66016,11011700
9/1/2017,46460,46640,46300,46480,37527.84766,10641700
9/4/2017,45780,46360,45500,46040,37172.58594,7943500
9/5/2017,46240,46900,45960,46760,37753.91797,11716100
9/6/2017,46760,47180,46700,47000,37947.69531,10811050
9/7/2017,47000,48220,47000,48120,38851.97656,9676500
9/8/2017,48700,49180,48580,49080,39627.08984,10893000
9/11/2017,49700,50180,49500,49800,40208.41016,10374750
9/12/2017,50200,50220,49140,49600,40046.92578,12029750
9/13/2017,49820,50400,49440,49620,40063.07031,9357000
9/14/2017,50060,50320,49760,50300,40612.10938,14204750
9/15/2017,50300,50560,49860,50400,40692.85547,10757300
9/18/2017,50540,52480,50520,52480,42372.23828,11524950
9/19/2017,52500,52640,51780,52120,42081.56641,9850400
9/20/2017,52120,52500,51840,52220,42162.30469,9292750
9/21/2017,52220,52960,52220,52800,42630.59375,8839800
9/25/2017,53000,53680,53000,53620,43292.66797,9303100
9/26/2017,53620,53620,53620,53620,43292.66797,0
9/27/2017,52000,52200,51500,51680,41726.31641,10797000
9/28/2017,52260,52460,51260,51260,41499.63672,12025450
9/29/2017,51180,51620,50840,51280,41515.83203,12909400
10/10/2017,53360,53640,52800,52800,42746.39844,20519800
10/11/2017,53600,54760,53340,54640,44236.05078,13652150
10/12/2017,54840,55160,54100,54800,44365.58203,13890700
10/13/2017,54540,54840,53780,54000,43717.91406,12601650
10/16/2017,53980,54860,53760,53920,43653.13672,9769950
10/17/2017,54020,55380,54000,54800,44365.58203,10607800
10/18/2017,54820,55240,54040,54760,44333.1875,10110750
10/19/2017,54700,54700,52980,52980,42892.125,12108700
10/20/2017,52800,54100,52800,53840,43588.375,8027050
10/23/2017,54600,54640,54000,54300,43960.78516,8311050
10/24/2017,54700,54780,54040,54040,43750.29297,5806050
10/25/2017,54040,54420,53700,53900,43636.96094,5882850
10/26/2017,53720,53900,52400,52400,42422.56641,9776550
10/27/2017,52400,53320,52140,53080,42973.08203,7392500
10/30/2017,53780,54320,53700,54040,43750.29297,8196150
10/31/2017,54060,55440,53500,55080,44592.27344,13381550
11/1/2017,57500,57500,56180,57220,46324.79297,14510250
11/2/2017,57500,57520,56760,57060,46195.25781,10721050
11/3/2017,57060,57140,55860,56380,45644.73828,9935800
11/6/2017,56380,56500,55340,56380,45644.73828,9000950
11/7/2017,56380,56920,55860,56100,45418.05078,7464550
11/8/2017,56100,57060,55860,56760,45952.37109,8520200
11/9/2017,56920,56920,55900,56340,45612.35547,11994050
11/10/2017,55800,56540,55780,56400,45660.93359,6748800
11/13/2017,56400,56800,56100,56380,45644.73828,8806650
11/14/2017,56380,56740,55920,55920,45272.32813,6725000
11/15/2017,55920,56320,55320,55340,44802.76563,8816950
11/16/2017,55440,56000,55400,55780,45158.99609,7640700
11/17/2017,56400,56880,55820,55820,45191.375,10733150
11/20/2017,55900,55980,55200,55200,44689.41016,9472750
11/21/2017,55400,55840,55280,55280,44754.17969,10324700
11/22/2017,55980,56200,55620,55960,45304.70703,7952950
11/23/2017,55960,55980,55020,55300,44770.37891,6272900
11/24/2017,55300,55500,55180,55460,44899.91016,4536200
11/27/2017,55360,55360,52640,52640,42616.85547,18128900
11/28/2017,52700,53280,51720,53280,43135.01563,13499400
11/29/2017,53200,53240,52500,52600,42584.48047,9590250
11/30/2017,50800,51860,50200,50800,41127.22266,29634150
12/1/2017,50800,51780,50800,50840,41159.59766,12868600
12/4/2017,50840,51340,50020,51340,41564.38672,14865050
12/5/2017,50600,51300,50280,51260,41499.63672,9326550
12/6/2017,51260,51560,50020,50020,40495.73828,10889200
12/7/2017,50040,50980,50020,50740,41078.64063,11065600
12/8/2017,51360,52000,51040,52000,42098.72656,11290450
12/11/2017,52000,52040,51500,51780,41920.61328,8125850
12/12/2017,51820,52100,51660,52100,42179.67969,8765050
12/13/2017,52100,52100,51100,51320,41548.20313,11333700
12/14/2017,51320,52280,51060,51060,41337.71094,20310400
12/15/2017,51240,51480,50520,50620,40981.49219,14928550
12/18/2017,50620,51240,50620,51200,41451.05859,7350250
12/19/2017,51540,52080,51520,51560,41742.51172,11978600
12/21/2017,51000,51060,49100,49140,39783.29688,15624300
12/22/2017,49400,49960,49240,49700,40236.66406,11199650
12/26/2017,49760,50100,48200,48200,39022.27734,16039850
12/27/2017,48960,49560,48460,49360,40321.11328,10743600
12/28/2017,49560,50960,49500,50960,41628.11328,8985450
1/2/2018,51380,51400,50780,51020,41677.12109,8474250
1/3/2018,52540,52560,51420,51620,42167.26563,10013500
1/4/2018,52120,52180,50640,51080,41726.14844,11695450
1/5/2018,51300,52120,51200,52120,42575.69922,9481150
1/8/2018,52400,52520,51500,52020,42494.01172,8383650
1/9/2018,51460,51720,49980,50400,41170.66797,18013600
1/10/2018,50500,50520,48640,48840,39896.34766,18566800
1/11/2018,48200,49260,48020,48240,39406.21875,25123800
1/12/2018,48240,48480,46760,48200,39373.53516,27270450
1/15/2018,48800,48980,47920,48540,39651.26563,10096000
1/16/2018,48760,50140,48620,50000,40843.91797,20389650
1/17/2018,50020,50020,49060,49620,40533.51172,11053050
1/18/2018,50020,50640,49820,49900,40762.23047,14848850
1/19/2018,50380,50380,49040,49320,40288.44141,9219950
1/22/2018,48640,48680,47960,48240,39406.21875,12520900
1/23/2018,48660,49160,48300,49160,40157.74609,13532700
1/24/2018,48860,49700,48560,49340,40304.78516,9550500
1/25/2018,49220,50360,49160,50260,41056.31641,11160350
1/26/2018,50500,50780,49840,50780,41481.08984,10350100
1/29/2018,51200,51480,50900,51220,41840.50391,11838800
1/30/2018,50440,50640,49780,49800,40680.55078,12284550
1/31/2018,50020,54140,49600,49900,40762.23047,64681300
2/1/2018,50620,50960,49720,49820,40696.87109,27609450
2/2/2018,49380,49400,47700,47700,38965.09766,29260350
2/5/2018,46500,48320,46000,47920,39144.80859,28357900
2/6/2018,46600,47920,46580,47420,38736.37109,19406450
2/7/2018,48240,48260,45800,45800,37413.03906,23448050
2/8/2018,46120,46620,45980,46000,37576.39844,23251050
2/9/2018,44440,45180,44420,44700,36514.46094,17465000
2/12/2018,45100,46320,45040,45720,37347.66797,15754950
2/13/2018,46200,48060,46200,47540,38834.39844,18923250
2/14/2018,48080,49100,47940,49000,40027.03516,18905900
2/19/2018,49800,49800,47860,48380,39520.58203,15353450
2/20/2018,48040,48160,47220,47400,38720.02734,10122600
2/21/2018,47280,47580,46840,47280,38622.01172,12880200
2/22/2018,47260,47260,46760,46760,38197.23438,8869950
2/23/2018,46760,47800,46760,47220,38572.99609,12423300
2/26/2018,47280,47560,47080,47380,38703.70313,9560650
2/27/2018,48360,48380,47380,47380,38703.70313,9830550
2/28/2018,47380,48100,47000,47060,38442.29297,15162350
3/2/2018,46580,46800,46000,46020,37592.75,13265500
3/5/2018,45820,46160,45080,45200,36922.90625,14100950
3/6/2018,45920,47100,45820,47020,38409.61328,15423350
3/7/2018,48200,48900,47220,48620,39716.63281,21427050
3/8/2018,49200,49480,48080,49200,40190.41406,19463650
3/9/2018,49440,50540,49240,49740,40631.53516,14304400
3/12/2018,50560,50780,49580,49740,40631.53516,8688950
3/13/2018,50760,51660,50360,51660,42199.9375,20098700
3/14/2018,51020,52000,51000,51760,42281.63281,12713250
3/15/2018,52000,52020,51020,51540,42101.90625,8882450
3/16/2018,51220,51420,50240,51140,41775.16797,12184900
3/19/2018,50620,51340,50440,50740,41448.41016,8218850
3/20/2018,50700,51200,50100,51200,41824.17969,8193250
3/21/2018,51780,51780,51060,51060,41709.8125,8905200
3/22/2018,51060,51780,51040,51780,42297.96484,8454100
3/23/2018,50340,50720,49600,49720,40615.19141,14854950
3/26/2018,49420,50280,49040,50280,41072.64844,10057750
3/27/2018,50320,50460,49080,49980,40827.57813,11874000
3/28/2018,49100,49100,48340,48700,39781.97656,15159450
3/29/2018,48700,49560,48320,49040,40353.04297,10067000
3/30/2018,49080,49900,49080,49220,40501.15234,7777100
4/2/2018,49000,49220,48500,48540,39941.60547,7115650
4/3/2018,47880,48140,47280,48120,39596.01563,12768250
4/4/2018,48160,48260,46920,46920,38608.58203,12384200
4/5/2018,47400,49380,47340,48740,40106.17578,13245600
4/6/2018,48000,48580,47400,48400,39826.40234,12532700
4/9/2018,48260,49440,48200,49200,40484.70313,9950400
4/10/2018,48540,49220,48040,48880,40221.38281,10984350
4/11/2018,49900,49900,48600,48860,40204.92969,10051100
4/12/2018,49440,49440,48880,49000,40320.125,12466250
4/13/2018,49600,50180,49400,49800,40978.42969,10278300
4/16/2018,50320,50600,49860,50340,41422.75781,7877450
4/17/2018,50240,50540,49820,49980,41126.53125,7772000
4/18/2018,51000,51360,50580,51360,42262.06641,13462600
4/19/2018,52000,52980,51540,52780,43430.53906,17190550
4/20/2018,51800,52260,51420,51620,42476.01953,11761000
4/23/2018,51000,52080,51000,51900,42706.41797,11619000
4/24/2018,51840,51860,50080,50460,41521.50391,15770300
4/25/2018,49220,50500,49220,50400,41472.13281,16614600
4/26/2018,50420,52160,50400,52140,42903.89844,18046550
4/27/2018,53380,53640,52440,53000,43611.56641,30310800
4/30/2018,53000,53000,53000,53000,43611.56641,0
5/2/2018,53000,53000,53000,53000,43611.56641,0
5/3/2018,53000,53000,53000,53000,43611.56641,0
5/4/2018,53000,53900,51800,51900,42706.41797,39565391
5/8/2018,52600,53200,51900,52600,43282.41797,23104720
5/9/2018,52600,52800,50900,50900,41883.55078,16128305
5/10/2018,51700,51700,50600,51600,42459.55859,13905263
5/11/2018,52000,52200,51200,51300,42212.70703,10314997
5/14/2018,51000,51100,49900,50100,41225.27344,14909272
5/15/2018,50200,50400,49100,49200,40484.70313,18709146
5/16/2018,49200,50200,49150,49850,41019.56641,15918683
5/17/2018,50300,50500,49400,49400,40649.26953,10365440
5/18/2018,49900,49900,49350,49500,40731.55859,6706570
5/21/2018,49650,50200,49100,50000,41142.98438,9020998
5/23/2018,50600,52000,50400,51800,42624.13281,17095490
5/24/2018,52000,52000,51100,51400,42294.98828,8289275
5/25/2018,51000,52800,50800,52700,43364.70313,15207266
5/28/2018,52500,53000,52000,52300,43035.55859,9787820
5/29/2018,52200,52500,51300,51300,42212.70703,8480437
5/30/2018,51300,51500,49100,49500,40731.55859,20498098
5/31/2018,50400,50800,49850,50700,41718.98828,63491109
6/1/2018,50500,51700,49950,51300,42212.70703,13038499
6/4/2018,50800,51200,50700,51100,42048.13672,9767171
6/5/2018,51100,51400,50400,51300,42212.70703,9144100
6/7/2018,51800,51800,50500,50600,41636.69922,13590016
6/8/2018,50200,50400,49600,49650,40854.98438,16951706
6/11/2018,49750,50300,49350,49900,41060.69922,10571312
6/12/2018,49700,49800,49250,49400,40649.26953,12110569
6/14/2018,49000,49000,48200,48200,39661.83203,20971729
6/15/2018,48500,48700,47650,47650,39209.27734,17080892
6/18/2018,47600,47650,46200,46600,38345.27344,16661870
6/19/2018,47200,47350,46500,47000,38674.40625,15217971
6/20/2018,47450,47600,46850,47000,38674.40625,12959316
6/21/2018,47900,47900,47050,47050,38715.55859,10015541
6/22/2018,47000,47250,46200,47250,38880.11328,10298006
6/25/2018,47050,47050,46150,46650,38386.40625,10587711
6/26/2018,45900,47300,45900,47000,38674.40625,11223166
6/27/2018,47450,48500,47000,47950,39456.12109,15274752
6/28/2018,46850,47150,46600,46800,38796.25781,12784800
6/29/2018,46250,47150,46200,46650,38671.91016,14099635
7/2/2018,46500,47150,45500,45550,37760.02344,13112253
7/3/2018,45750,46450,45750,46150,38257.41797,10959655
7/4/2018,46700,47050,46050,46250,38340.3125,8776763
7/5/2018,46100,46550,45600,45950,38091.62109,7039773
7/6/2018,45500,45850,44650,44900,37221.1875,17843706
7/9/2018,45500,46100,45200,45600,37801.48438,11602464
7/10/2018,46200,46550,46100,46300,38381.75781,10528665
7/11/2018,46400,46450,45400,46000,38133.0625,11224077
7/12/2018,45900,46250,45450,45500,37718.57813,11828104
7/13/2018,45800,46500,45750,46500,38547.56641,11543389
7/16/2018,46800,46800,46000,46050,38174.52344,7678719
7/17/2018,46150,46200,45600,45850,38008.72656,8892953
7/18/2018,46700,47200,46450,46550,38589.01172,10952645
7/19/2018,47050,47200,46600,46900,38879.16016,9880128
7/20/2018,47000,47600,46700,47450,39335.08984,10474547
7/23/2018,47100,47200,46150,46500,38547.56641,10823782
7/24/2018,46350,46600,45950,46150,38257.41797,8261363
7/25/2018,46250,46550,45900,46150,38257.41797,7222471
7/26/2018,46100,47000,46000,46900,38879.16016,7374946
7/27/2018,46450,47000,46450,46900,38879.16016,4762460
7/30/2018,46550,46800,46350,46500,38547.56641,5723035
7/31/2018,46200,46450,46000,46250,38340.3125,8033607
8/1/2018,46050,46850,46050,46550,38589.01172,7484499
8/2/2018,46550,46800,45500,45550,37760.02344,8560924
8/3/2018,45850,45900,45450,45750,37925.82031,8274944
8/6/2018,46150,46150,45750,45800,37967.28125,6771979
8/7/2018,46300,46750,45900,46700,38713.35156,9058174
8/8/2018,47000,47000,46550,46800,38796.25781,6429338
8/9/2018,47000,47050,46450,46900,38879.16016,12010886
8/10/2018,46150,46400,44850,45400,37635.67969,16670643
8/13/2018,44950,45100,44650,45050,37345.53906,9803831
8/14/2018,44850,45400,44850,45150,37428.44141,6409259
8/16/2018,43800,44650,43700,44250,36682.36328,10088229
8/17/2018,44050,44400,44050,44100,36558.01563,6808747
8/20/2018,43500,44200,43500,43850,36350.76563,7289124
8/21/2018,43700,44900,43700,44800,37138.30078,9520270
8/22/2018,45150,46200,44900,46100,38215.97656,11641656
8/23/2018,46150,46200,45700,46200,38298.87891,6730918
8/24/2018,45900,46400,45550,46150,38257.41797,6582535
8/27/2018,46100,46550,46000,46300,38381.75781,5263782
8/28/2018,46800,46950,46300,46550,38589.01172,7365976
8/29/2018,46750,46800,46400,46800,38796.25781,5572374
8/30/2018,46950,47950,46700,47650,39500.89844,12193231
8/31/2018,47100,48450,47000,48450,40164.07813,13577454
9/3/2018,48200,48300,47300,47450,39335.08984,8595084
9/4/2018,47550,47800,47200,47650,39500.89844,6791255
9/5/2018,47300,47450,46400,46600,38630.47266,9139998
9/6/2018,46200,46400,45800,46100,38215.97656,9040553
9/7/2018,44500,45200,44400,44900,37221.1875,18285508
9/10/2018,45450,45550,45000,45500,37718.57813,9979838
9/11/2018,45550,45900,45050,45050,37345.53906,9865790
9/12/2018,44900,45100,44500,44550,36931.05859,12995269
9/13/2018,44550,44750,44000,44050,36516.55859,18277942
9/14/2018,45000,45850,44900,45850,38008.72656,12446344
9/17/2018,45550,45800,44900,45150,37428.44141,8123384
9/18/2018,44950,45900,44700,45500,37718.57813,9987090
9/19/2018,46000,46200,45700,46150,38257.41797,9367454
9/20/2018,46850,47600,46400,47250,39169.28906,13536966
9/21/2018,46550,47550,46550,47400,39293.64453,14476906
9/27/2018,46950,47500,46450,47500,39672.83203,15804586
9/28/2018,47250,47250,46300,46450,38795.85938,11270515
10/1/2018,46450,46800,45800,46350,38712.33203,6354983
10/2/2018,46450,46700,45700,45700,38169.4375,6607188
10/4/2018,45150,45600,44700,44700,37334.21875,11865327
10/5/2018,44800,45500,44550,44700,37334.21875,10544165
10/8/2018,44200,45200,44200,44950,37543.01953,6759464
10/10/2018,45250,45500,44500,45300,37835.35547,10341349
10/11/2018,44000,44650,43100,43100,35997.87109,19324537
10/12/2018,43200,44650,43200,44000,36749.57422,12640906
10/15/2018,44050,44050,43350,43800,36582.52344,7434522
10/16/2018,43700,44150,43350,43600,36415.48438,6825677
10/17/2018,44150,44500,44000,44150,36874.85938,8306193
10/18/2018,43950,44450,43700,44050,36791.32813,8347725
10/19/2018,43900,44150,43450,43900,36666.04688,7842520
10/22/2018,43450,43950,43200,43550,36373.73047,8357648
10/23/2018,43300,43450,42550,43050,35956.11328,9531231
10/24/2018,43050,43100,42250,42550,35538.51172,13522825
10/25/2018,40600,41550,40550,41000,34243.91016,19338170
10/26/2018,41100,41300,40400,41000,34243.91016,14413864
10/29/2018,40850,41950,40550,41400,34578.00781,14460521
10/30/2018,41400,43000,41000,42350,35371.46094,14205190
10/31/2018,42900,43350,41700,42400,35413.23047,17621480
11/1/2018,42450,42950,42150,42150,35204.41797,13423132
11/2/2018,43050,44250,42800,44150,36874.85938,16517112
11/5/2018,43750,43800,42900,43800,36582.52344,9426777
11/6/2018,43750,43800,42950,43750,36540.76563,7713625
11/7/2018,43600,44500,43400,44000,36749.57422,11553998
11/8/2018,44900,45050,44050,44050,36791.32813,12617397
11/9/2018,44450,44850,43900,44300,37000.14844,7318500
11/12/2018,43850,45250,43700,45200,37751.83984,8552566
11/13/2018,43900,44500,43400,44500,37167.1875,9311126
11/14/2018,44500,44500,43800,44100,36833.09766,6783344
11/15/2018,44050,44350,43500,44250,36958.38281,5864067
11/16/2018,44600,44750,43700,44000,36749.57422,7777124
11/19/2018,44050,44250,43450,43650,36457.24609,7538720
11/20/2018,42450,43000,42100,42800,35747.30469,9420664
11/21/2018,41800,42300,41800,42100,35162.66016,10769589
11/22/2018,42000,42650,42000,42450,35454.98047,5970796
11/23/2018,42450,42600,41900,42400,35413.23047,5192638
11/26/2018,42150,42800,42100,42600,35580.26563,6613009
11/27/2018,42900,43100,42500,43050,35956.11328,8367091
11/28/2018,42800,43200,42750,43150,36039.64063,6943099
11/29/2018,43850,43850,42900,43150,36039.64063,8473511
11/30/2018,43450,44000,41750,41850,34953.85156,19775519
12/3/2018,42750,43400,42400,43250,36123.16406,12110702
12/4/2018,42650,42900,41900,42150,35204.41797,14347746
12/5/2018,40900,41750,40850,41450,34619.77344,12631983
12/6/2018,40600,41100,40450,40500,33826.30859,14251826
12/7/2018,40900,41400,40850,40950,34202.14453,11433083
12/10/2018,40450,40650,40000,40200,33575.74219,14892263
12/11/2018,40600,40700,40200,40250,33617.50391,10638766
12/12/2018,40250,40700,40150,40450,33784.54688,12024279
12/13/2018,40650,40750,40000,40000,33408.69922,26254646
12/14/2018,40200,40200,38700,38950,32531.73438,19671783
12/17/2018,38650,39600,38650,39150,32698.76563,11532968
12/18/2018,38300,39200,38300,38900,32489.95313,11042101
12/19/2018,38900,39350,38850,39100,32657.01367,9942037
12/20/2018,38600,39100,38500,38650,32281.16211,11937617
12/21/2018,38200,38650,38100,38650,32281.16211,14947080
12/24/2018,38500,39050,38300,38800,32406.43945,9729530
12/26/2018,38400,38750,38300,38350,32030.59375,12707675
12/27/2018,38700,38800,38100,38250,32244.71289,10510643
12/28/2018,38250,38900,38200,38700,32624.06445,9900267
1/2/2019,39400,39400,38550,38750,32666.2168,7847664
1/3/2019,38300,38550,37450,37600,31696.77539,12471493
1/4/2019,37450,37600,36850,37450,31570.30859,14108958
1/7/2019,38000,38900,37800,38750,32666.2168,12748997
1/8/2019,38000,39200,37950,38100,32118.26953,12756554
1/9/2019,38650,39600,38300,39600,33382.76563,17452708
1/10/2019,40000,40150,39600,39800,33551.36719,14731699
1/11/2019,40350,40550,39950,40500,34141.46094,11661063
1/14/2019,40450,40700,39850,40050,33762.11328,11984996
1/15/2019,40050,41100,39850,41100,34647.27344,11492756
1/16/2019,41150,41450,40700,41450,34942.30859,8491595
1/17/2019,41700,42100,41450,41950,35363.80859,11736903
1/18/2019,42000,42400,41950,42300,35658.85547,11029256
1/21/2019,42700,42750,41900,42750,36038.21094,11355701
1/22/2019,42750,42850,41850,42150,35532.40625,9964356
1/23/2019,41350,42250,41350,42000,35405.95703,11071079
1/24/2019,43050,43100,42350,43050,36291.11719,14747623
1/25/2019,44300,44750,43750,44750,37724.20703,22789395
1/28/2019,45000,45500,44600,45050,37977.10938,17998914
1/29/2019,45050,45500,44350,45500,38356.44922,16215017
1/30/2019,44800,46400,44800,46400,39115.14844,17505980
1/31/2019,46650,47050,46150,46150,38904.41016,21621145
2/1/2019,46650,46950,46250,46350,39073.01172,13832454
2/7/2019,46800,47100,46200,46200,38946.55859,15872001
2/8/2019,45700,45700,44650,44800,37766.35938,12689196
2/11/2019,44500,45000,44250,45000,37934.94922,11125044
2/12/2019,44650,46250,44650,46050,38820.10547,13184367
2/13/2019,46400,46700,46000,46200,38946.55859,11299738
2/14/2019,46600,47500,46150,47500,40042.44922,17259341
2/15/2019,46750,46850,45650,46050,38820.10547,10554643
2/18/2019,46500,46850,45850,46200,38946.55859,8183728
2/19/2019,45850,46150,45450,45950,38735.80078,6741395
2/20/2019,46750,47100,46500,46900,39536.66016,11506720
2/21/2019,46500,47200,46200,46950,39578.80469,8694009
2/22/2019,46500,47150,46450,47150,39747.41016,6895772
2/25/2019,47400,47550,47050,47350,39916.00391,7484716
2/26/2019,47350,47450,46500,46750,39410.20313,7985547
2/27/2019,47000,47250,46750,46750,39410.20313,8045211
2/28/2019,46400,46500,45100,45100,38019.25781,23569321
3/4/2019,46000,46100,44800,44850,37808.49609,12926539
3/5/2019,44600,45100,44150,44250,37302.70703,10612405
3/6/2019,44000,44300,43700,44000,37091.94922,10202544
3/7/2019,43400,44950,43400,44450,37471.30078,11049749
3/8/2019,44450,44800,43800,43800,36923.36328,7729069
3/11/2019,44400,44450,43650,43650,36796.90625,10717408
3/12/2019,44300,44950,44150,44650,37639.90625,11431977
3/13/2019,44250,44450,43700,43850,36965.51172,8108343
3/14/2019,43700,44300,43550,43850,36965.51172,18039161
3/15/2019,43800,44250,43700,44200,37260.5625,16814163
3/18/2019,43950,44150,43450,43700,36839.05469,8188876
3/19/2019,43750,43900,43550,43900,37007.66406,7609563
3/20/2019,43800,44200,43100,44050,37134.11328,9846242
3/21/2019,44600,46250,44050,45850,38651.50391,21138016
3/22/2019,46850,47000,46250,46550,39241.60547,12535911
3/25/2019,45300,45650,44800,45500,38356.44922,8699728
3/26/2019,45500,45700,44900,45250,38145.71875,9729811
3/27/2019,44750,45600,44250,45350,38230.00781,9568081
3/28/2019,44950,45200,44300,44850,38105.95313,6821306
3/29/2019,44500,44900,44200,44650,37936.03125,11491713
4/1/2019,45200,45450,44850,45050,38275.88672,7362129
4/2/2019,45550,46100,45350,45750,38870.625,9480688
4/3/2019,46750,46750,45800,46600,39592.81641,12436570
4/4/2019,46150,47100,46150,46950,39890.19141,12650168
4/5/2019,46950,47550,46600,46850,39805.22266,8546339
4/8/2019,47250,47250,46150,46650,39635.29688,8507909
4/9/2019,46700,46950,46200,46650,39635.29688,6878761
4/10/2019,46400,46700,46050,46700,39677.78125,11883995
4/11/2019,46700,46800,46150,46250,39295.4375,13697399
4/12/2019,46050,46900,46000,46850,39805.22266,7668936
4/15/2019,47150,47500,47000,47050,39975.14453,8733019
4/16/2019,47400,47400,46800,47250,40145.07031,7730881
4/17/2019,47300,47600,47000,47050,39975.14453,5513658
4/18/2019,47200,47250,45500,45600,38743.1875,12808747
4/19/2019,45750,46000,45250,45300,38488.29688,8479710
4/22/2019,45400,45900,45100,45350,38530.77734,6006957
4/23/2019,45050,45500,45000,45200,38403.32813,6920566
4/24/2019,45400,45650,44150,44750,38021.01172,13299267
4/25/2019,44250,45000,44100,44650,37936.03125,10868965
4/26/2019,44200,45000,43800,44850,38105.95313,9739982
4/29/2019,45150,46150,45100,46150,39210.46875,8777517
4/30/2019,46000,46300,45350,45850,38955.58984,11121273
5/2/2019,45500,46150,45400,45900,38998.07422,8625126
5/3/2019,45900,46050,45300,45300,38488.29688,6562916
5/7/2019,45250,45300,44400,44850,38105.95313,12014907
5/8/2019,44300,44850,44200,44250,37596.18359,10398754
5/9/2019,43900,44250,42450,42450,36066.85156,23029718
5/10/2019,42600,43450,42450,42900,36449.18359,14579512
5/13/2019,42500,43200,42350,42650,36236.76953,7635079
5/14/2019,41300,43100,41300,42650,36236.76953,11563730
5/15/2019,42700,43050,42550,42550,36151.80859,7670185
5/16/2019,42350,42400,41350,41550,35302.18359,13687828
5/17/2019,41950,42050,40850,41200,35004.80469,13357951
5/20/2019,41650,42100,41550,42000,35684.51172,15752397
5/21/2019,42600,43950,42350,43150,36661.59766,18812133
5/22/2019,43700,43800,42400,43500,36958.95703,11033339
5/23/2019,43900,44000,43250,43850,37256.33203,12259006
5/24/2019,43800,43800,42400,42700,36279.25,13966305
5/27/2019,42500,43000,42350,42650,36236.76953,8066669
5/28/2019,42550,42950,42150,42550,36151.80859,24506881
5/29/2019,41850,42100,41300,41800,35514.57813,14930618
5/30/2019,42200,42700,42150,42550,36151.80859,11766018
5/31/2019,42600,42800,42150,42500,36109.33203,11365999
6/3/2019,42950,43900,42500,43800,37213.84766,15466580
6/4/2019,43400,43700,43000,43450,36916.48047,9913497
6/5/2019,44050,44200,43700,43900,37298.8125,12464135
6/7/2019,43600,44350,43450,44200,37553.69531,11683682
6/10/2019,44300,44850,44050,44800,38063.48438,8792182
6/11/2019,44800,45000,44550,44850,38105.95313,6664872
6/12/2019,44800,45050,44300,44600,37893.55078,8607439
6/13/2019,44200,44400,43400,43750,37171.36328,16906541
6/14/2019,43750,44150,43300,44000,37383.77344,9322873
6/17/2019,43750,44050,43400,43900,37298.8125,11890424
6/18/2019,43750,44500,43650,44350,37681.14453,7994928
6/19/2019,45450,45450,45000,45350,38530.77734,10417690
6/20/2019,44850,45500,44850,45500,38658.22266,7147785
6/21/2019,45750,45800,45200,45700,38828.15234,9454913
6/24/2019,45200,45800,45200,45500,38658.22266,6085066
6/25/2019,45200,45800,45200,45600,38743.1875,7076774
6/26/2019,45800,46000,45600,45700,38828.15234,9226097
6/27/2019,46000,46600,45750,46500,39816.28125,12603534
6/28/2019,47000,47000,46700,47000,40244.40625,12949231
7/1/2019,47350,47400,46250,46600,39901.89844,11383522
7/2/2019,46200,46900,45850,46250,39602.21094,8463073
7/3/2019,45750,46350,45200,45400,38874.38281,9669368
7/4/2019,45250,46200,45250,46000,39388.14453,6365573
7/5/2019,45950,45950,45250,45650,39088.44531,7235395
7/8/2019,44750,44800,44350,44400,38018.11719,7823843
7/9/2019,44850,45450,44700,45100,38617.50781,7646421
7/10/2019,45550,46150,45500,45550,39002.81641,9253930
